143782067,Lopold Simar
47054657,Junmian Zhu
2156024,Sanjay Chaudhuri
144298798,Halbert White
34750239,David J. Nott
2358638,Madeleine Cule
84238007,Mj Stewart
102717431,Steinar Bjerve
3145913,Barbara Pacini
88741529,Denis Chetverikov
3061334,Xianchao Xie
2730621,Min Tsao
52102184,Feike C. Drost
49442912,Ashish Kumar Sen
2556788,R. Daniel Mauldin
144459326,Scott C. Williams
145018247,Wei Lin
144333405,Sren Asmussen
2205319,Richard M. Huggins
3307799,Robert G. Staudte
2424816,William T. M. Dunsmuir
77562613,Sarah B. Streett
98812493,St. John
88997083,Bent Jrgensen
145334195,Donna Spiegelman
70219344,C. M. Cassel
70305205,Carl Erik Srndal
47442682,Adrian Dobra
2235268,Alex Lenkoski
40755847,Mauro Piccioni
40618053,LihYuan Deng
2846836,Harshinder Singh
90078197,Vladimir Hnizdo
2578578,Eugene Demchuk
2070904,Wing K. Fung
145797806,Greg Ridgeway
47016344,Erich L. Lehmann
4542703,Quanhong Lei
1972073,Mariela Sued
38220545,Kirk M Wolter
5164991,Scott A Lorch
3781563,Kenneth H. Pollock
143888100,Arnaud Doucet
145269317,Jos Antnio Machado
119982898,Jos R. Zubizarreta
2423607,Aldo Solari
2347380,Ariel Kleiner
145532827,Ameet Talwalkar
3191319,Zhihua Su
4100522,Weining Shen
2772215,Chang Xuan Mao
93858660,Steven C. Hillmer
48853857,William H. Dumouchel
3148505,Wicher Bergsma
1884131,Tams Rudas
49299302,Juha Tienari
145002503,Hari K. Iyer
2940824,Fabio Corradi
1680582,Istvn Berkes
2520942,Stephen D. Durham
112975803,Yannick Baraud
90224350,Sbastien Huet
71795923,Batrice Laurent
50155602,David Lester Hanson
90691600,Andrea Krajina
144362426,Shunichi Amari
88823233,YingQi Zhao
3338091,Caroline Uhler
2078109,Elja Arjas
2396854,Dario Gasbarra
39988880,D F Brook
9323815,Myron N. Chang
48607532,Yujun Wu
90856504,Igor Prunster
3241507,Kshitij Khare
143804206,Christine H. Mller
103088050,Ronald C. Pruitt
144080433,Heejung Bang
49527944,Hansheng Wang
145673139,D. Edwards
153277357,Niansheng Tang
39866353,Stephen Scott Walker
20320148,Fred Lombard
2066758,Shaoli Wang
2472439,Huiliang Xie
70279789,Philip J. Everson
2112437,Brent A. Coull
31411962,Fco. Javier Girn
152798899,Mara L. Martnez
145191770,E. Moreno
32688783,Andrew F. Siegel
50986437,Simon N. Wood
1740636,Denis Belomestny
3461083,Zhonghua Gu
3261371,Martin B. Short
30139760,Jrgen Franke
145102613,Anders Ekholm
144798617,J W Mcdonald
1769551,Olivier Capp
153272566,William Reid Bell
32123889,Kristin Ann Larson
10165509,Kenneth J. Westrick
2794272,Eric M. Aldrich
72609694,Daniel Janas
4259394,Yosihiko Ogata
1742283,ChunHouh Chen
144886751,Jing Ning
1806164,Marianthi Markatou
145893050,Narayanaswamy Balakrishnan
12894064,Roman A. Mureika
47827968,Yunpeng Zhao
46275661,Jialiang Li
2479889,Bernard Delyon
46367494,Marc Lavielle
50990142,Eric Moulines
102828944,Rolf K. Adenstedt
41130311,Thomas W. Epps
113377234,Nancy Reid
26658835,C. Sabatti
11434728,Fabienne Comte
48609940,James A. Durbin
31296995,William J. Padgett
2040845,Marc R. Hoffmann
2751657,Abhijit Dasgupta
39176410,Jing Cheng
37487046,Lorens A. Imhof
69543081,Charles J. Sommer
48566899,Geoffrey Stuart Watson
100778952,George E. Policello
2375205,Stephan Morgenthaler
143929230,James A. D. W. Anderson
152508107,Luisa Corrado
14445632,Bee Leng Lee
46349238,Gordon Pledger
3909996,Chunlei Ke
102553537,Yannis Bilias
3493111,Donato Michele Cifarelli
4963019,Randall E. Millikan
46582237,John Crowley
2750437,Yaning Yang
3029253,Snigdhansu Chatterjee
101905543,Davy Paindaveine
6594739,Joycelyn Atchison
46494993,Shir Ming Shen
5802530,Jay H. Lubin
46372934,Jinfeng Xu
2281490,Krishna B. Athreya
30187965,Thomas Mikosch
47403841,Robert R. Cogburn
9142950,Hua Zhou
90638727,Hans Arnfinn Karlsen
144085184,Terje Myklebust
50445254,Chunming Zhang
38672517,ChiMing Wong
49566390,Haibo Zhou
6979608,Dragi Anevski
49732930,Bo Lu
4046259,Robert C Hornik
144824982,Karen Messer
90727366,Remy Cottet
47021719,Michael S. Smith
98262779,Lawrence C. Rafsky
1945414,SikYum Lee
48168720,Tomohiro Ando
108388170,John William Aitchison
40406163,Richard G. Jarrett
47558440,YiHau Chen
143981702,Dror M. Rom
1850196,George O. Mohler
2539926,George E. Tita
50102484,P. Jeffery Brantingham
3650681,Sally D. Hunsberger
145713173,Shu Lu
48089519,Liang Yin
145489257,Kai Zhang
34055572,Keying Ye
1727940,Philippe Vieu
49156414,Maja Miloslavsky
2488490,Sndz Kele
144896089,Steve Butler
39712894,ShuMei Wan
50430125,Estate V. Khmaladze
21695559,Brian W. Junker
102451789,Kh. Shafie
50475231,Burton Sigal
3286633,Bradley S. Peterson
47731300,Kunpeng Li
49140741,Ming Li
145007417,David Heath
48099028,David Heckerman
34971947,Song Yang
97865970,Sidney Resnick
2152659,Yasuhiro Omori
102898432,Sabine Rieder
1740603,David J. Marchette
5937504,Brenda F. Kurland
120460145,J. Crowley
48560418,Karel Vermeulen
46876627,Seonjin Kim
5114839,Charles F. Spiekerman
144625417,William A. Lane
31480564,Emily M. Ryan
2835781,James R. Gattiker
39979246,David M. Higdon
145047257,Chao Gao
116953880,John A. Bound
120484794,Carmen Fernndez
1394459579,Mark F.J. Steel
1388787470,Cline LvyLeduc
40494680,Wenchang Sun
48670353,Xiaoping Xu
100990870,Amnon Neeman
2034457,Reza Pakyari
1691022,Manfred Opper
1768190,Junzhou Huang
13624709,Athonu Chatterjee
47124092,David A. Jaeger
102260367,Regina Baker
49543550,Xin Liu
52355383,Yongzhao Shao
1879438,Jiazhu Pan
39745791,Lee Kenneth Jones
113428150,Axel Bucher
1388539993,Ivn FernndezVal
143731085,D. Neil Hayes
50206023,B. Torsney
144114910,Sally Yates Wood
1747004,MinQian Liu
46618193,Jianhui Freehold Zhou
145955905,Branka Hoffmann
143654514,Valrie Ventura
145064923,Charles L. Lawson
144308260,Richard J. Hanson
32116677,Alessandra Dalla Valle
47897170,Wenhua Jiang
48975129,C. Gutenbrunner
2646006,Helena Geys
47882303,Hannes Helgason
49025727,Dong Chen
48492873,G. S. Maddala
47970684,Donald P. Gaver
38025277,Sebastian Engelke
41229426,Alexander Malinowski
2964732,Zakhar Kabluchko
49078415,Li Guo Wei
3091775,Fred Godtliebsen
3304956,Yongho Jeon
31647425,Oliver Linton
37086962,Silvia Emiko Shimakura
1943882,Gerard Letac
49898967,Sinae Kim
144973702,Jos Mara Prez
48939968,Peter Schmidt
2028743,Stanislav Volgushev
2965744,Alejandro Veen
39320469,Michael Woodroofe
3541748,Guanglei Hong
5527740,Stephen W. Raudenbush
89500908,Leif Boysen
40691052,Angela Kempe
2464520,Volkmar Liebscher
2737208,Olaf Wittich
33959132,Mike Baiocchi
102922194,ChungKuei Chang
2821433,Fabrizio Leisen
2364433,Cinzia Carota
145520115,Mikhail Belkin
1807040,Jrme Kalifa
3160667,Stefan Wager
2862374,Ulf Grenander
113130084,Zaid Harchaoui
49689063,Graciela Mentz
47600942,Emeric Thibaud
1728654,Ulrike von Luxburg
50674616,Adelin Albert
6922032,J. B. Anderson
143942577,David X. Chan
49755545,Stefano Conti
15274655,John Paul Gosling
46331579,James D. Reimann
96297016,John P. Rice
50682349,YoungJu Kim
46492684,Carol A. Francisco
2117893,ManSuk Oh
89908948,Neil Bathia
2304467,JuHyun Park
100972931,Hisao Nagao
35939890,Andrew G. Bruce
3199991,HongYe Gao
46248928,TzeeMing Huang
40489100,Maren K. Olsen
3772610,Xinghua Zheng
47002442,Yingying Li
1441895071,Aliye AtayKayis
116922808,Lori A. Thombs
3104565,Giulia Di Nunno
1993316,Ralitza Gueorguieva
38817724,Hong Gang Li
2476875,Ben Calderhead
2847103,Gennady Samorodnitsky
71920940,Richard J Martin
46668225,Yulia R. Gel
2573606,Bing Li
2346618,Dobrin Marchev
11737620,Hyonho Chuns
2550992,Youping Huang
36176123,Fengmei Zou
32131203,David J. Holmes
66611575,Jr Rasbash
47739756,Jie Chen
1683461,Yu Chuan Tai
47023963,Patrick Brown
92589903,Kjetil Kresen
70649069,Stefano Federico Tonellato
3328542,HyonJung Kim
15225692,Frederick C. Wong
2867890,Jungsywan Hwang Sepanski
48169643,Lu Wang
1887625,Yuehua Wu
145389711,Ke Xu
97520588,N I Fox
144650585,G. C. Tseng
46448079,Xuegong Zhang
31425481,M. Meise
2393677,Naresh M. Punjabi
144346844,Min Yang
144872108,FuChang Hu
